"Mppcv";"nMppnm";"fMppnm";"aMppnm";"ATC";"DDD";"DDU";"DPP";"ATCNM_E";"ATCNM_N";"ATCNM_F";"OffMrkt";"GGRCM";"HYR_";"CreaDatm";"Dbl";"Route"
"2228369";"co enalapril bexal 20/12,5 mg comp";"co enalapril bexal 20/12,5 mg comp";"CO ENALAPRIL BEXAL 20/12,5 MG COMP 100";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"false";;;;
"1713429";"co enalapril ratiopharm 20/12,5m";"co enalapril ratiopharm 20/12,5m";"CO ENALAPRIL RATIOPHARM 20/12,5MG COMP.28";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"false";;;;
"1713437";"co enalapril ratiopharm 20/12,5m";"co enalapril ratiopharm 20/12,5m";"CO ENALAPRIL RATIOPHARM 20/12,5MG COMP.56";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"false";;;;
"1713445";"co enalapril ratiopharm 20/12,5m";"co enalapril ratiopharm 20/12,5m";"CO ENALAPRIL RATIOPHARM 20/12,5MG COMP.98";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"false";;;;
"1194927";"CO INHIBACE COMP 28X5MG/12,5MG UD";"CO INHIBACE COMP 28X5MG/12,5MG UD";"CO INHIBACE COMP 28X5MG/12,5MG UD";"C09BA08";"1.000";"ed";;"cilazapril and diuretics";"cilazapril met diuretica";"cilazapril et diurétiques";;"false";;;;
"2157303";"co lisinopril bexal comp  56 x 10/1";"co lisinopril bexal comp  56 x 10/1";"CO LISINOPRIL BEXAL COMP 56 X 10/12.5 MG";"C09BA03";"1.000";"ed";;"lisinopril and diuretics";"lisinopril met diuretica";"lisinopril et diurétiques";;"false";;;;
"2157329";"co lisinopril bexal comp  56 x 20/1";"co lisinopril bexal comp  56 x 20/1";"CO LISINOPRIL BEXAL COMP 56X20/12.5MG OLD SANDOZ";"C09BA03";"1.000";"ed";;"lisinopril and diuretics";"lisinopril met diuretica";"lisinopril et diurétiques";;"false";;;;
"2157311";"co lisinopril bexal comp 100 x 10/1";"co lisinopril bexal comp 100 x 10/1";"CO LISINOPRIL BEXAL COMP 100 X 10/12.5 MG";"C09BA03";"1.000";"ed";;"lisinopril and diuretics";"lisinopril met diuretica";"lisinopril et diurétiques";;"false";;;;
"2157337";"co lisinopril bexal comp 100 x 20/1";"co lisinopril bexal comp 100 x 20/1";"CO LISINOPRIL BEXAL COMP 100 X 20/12.5 MG";"C09BA03";"1.000";"ed";;"lisinopril and diuretics";"lisinopril met diuretica";"lisinopril et diurétiques";;"false";;;;
"2435097";"CO LISINOPRIL RATIOPHARM COMP 100 X 20/12,5 MG";"CO LISINOPRIL RATIOPHARM COMP 100 X 20/12,5 MG";"CO LISINOPRIL RATIOPHARM COMP 100 X 20/12,5 MG";"C09BA03";"1.000";"ed";;"lisinopril and diuretics";"lisinopril met diuretica";"lisinopril et diurétiques";;"false";;;;
"2106946";"co lisinopril ratiopharm comp. 56 x";"co lisinopril ratiopharm comp. 56 x";"CO LISINOPRIL RATIOPHARM COMP 56 X 20/12,5 MG";"C09BA03";"1.000";"ed";;"lisinopril and diuretics";"lisinopril met diuretica";"lisinopril et diurétiques";;"false";;;;
"2185478";"co lisinopril teva comp  30 x 20/12";"co lisinopril teva comp  30 x 20/12";"CO LISINOPRIL TEVA GENERICS COMP 30 X 20/12.5 MG";"C09BA03";"1.000";"ed";;"lisinopril and diuretics";"lisinopril met diuretica";"lisinopril et diurétiques";;"false";;;;
"2680452";"CO LOSARTAN APOTEX 50 MG/12.5 MG FILMOMH TABL 28";"CO LOSARTAN APOTEX 50 MG/12.5 MG COMP PELL 28";"CO LOSARTAN APOTEX 50 MG/12.5 MG FILMOMH TABL 28";"C09DA01";"1.000";"ed";;"losartan and diuretics";"losartan met diuretica";"losartan et diurétiques";;"false";;;;
"2664696";"CO LOSARTAN MYLAN 100/25 MG COMP 98";"CO LOSARTAN MYLAN 100/25 MG COMP 98";"CO LOSARTAN MYLAN 100/25 MG COMP 98";"C09DA01";"1.000";"ed";;"losartan and diuretics";"losartan met diuretica";"losartan et diurétiques";;"false";;;;
"2664688";"CO LOSARTAN MYLAN 50/12,5 MG COMP 28";"CO LOSARTAN MYLAN 50/12,5 MG COMP 28";"CO LOSARTAN MYLAN 50/12,5 MG COMP 28";"C09DA01";"1.000";"ed";;"losartan and diuretics";"losartan met diuretica";"losartan et diurétiques";;"false";;;;
"2664670";"CO LOSARTAN MYLAN 50/12,5 MG COMP 56";"CO LOSARTAN MYLAN 50/12,5 MG COMP 56";"CO LOSARTAN MYLAN 50/12,5 MG COMP 56";"C09DA01";"1.000";"ed";;"losartan and diuretics";"losartan met diuretica";"losartan et diurétiques";;"false";;;;
"2664662";"CO LOSARTAN MYLAN 50/12,5 MG COMP 98";"CO LOSARTAN MYLAN 50/12,5 MG COMP 98";"CO LOSARTAN MYLAN 50/12,5 MG COMP 98";"C09DA01";"1.000";"ed";;"losartan and diuretics";"losartan met diuretica";"losartan et diurétiques";;"false";;;;
"2656304";"CO LOSARTAN TEVA 50 MG/12,5 MG FILMOMH TABL 28";"CO LOSARTAN TEVA 50 MG/12,5 MG COMP PELL 28";"CO LOSARTAN TEVA 50 MG/12,5 MG FILMOMH TABL 28";"C09DA01";"1.000";"ed";;"losartan and diuretics";"losartan met diuretica";"losartan et diurétiques";;"false";;;;
"2657146";"CO LOSARTAN TEVA GENERICS 100 /25MG FILMOMH TAB 98";"CO LOSARTAN TEVA GENERICS 100 /25MG COMP PELL 98";"CO LOSARTAN TEVA GENERICS 100 /25MG FILMOMH TAB 98";"C09DA01";"1.000";"ed";;"losartan and diuretics";"losartan met diuretica";"losartan et diurétiques";;"false";;;;
"2274678";"co quinapril bexal 10/12,5mg comp p";"co quinapril bexal 10/12,5mg comp p";"CO QUINAPRIL SANDOZ 10/12,5MG COMP PELL 100";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2274629";"co quinapril bexal 10/12,5mg comp p";"co quinapril bexal 10/12,5mg comp p";"CO QUINAPRIL SANDOZ 10/12,5MG COMP PELL 30";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2312510";"co quinapril bexal 10/12,5mg comp p";"co quinapril bexal 10/12,5mg comp p";"CO QUINAPRIL SANDOZ 10/12,5MG COMP PELL 56";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2274702";"co quinapril bexal 20/25,0mg comp p";"co quinapril bexal 20/25,0mg comp p";"CO QUINAPRIL SANDOZ 20/25,0MG COMP PELL 30";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2274710";"co quinapril bexal 20/25,0mg comp p";"co quinapril bexal 20/25,0mg comp p";"CO QUINAPRIL SANDOZ 20/25,0MG COMP PELL 100";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2312536";"co quinapril bexal 20/25,0mg comp p";"co quinapril bexal 20/25,0mg comp p";"CO QUINAPRIL SANDOZ 20/25,0MG COMP PELL 56";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2249506";"co quinapril eg 10 mg comp 28 x 10";"co quinapril eg 10 mg comp 28 x 10";"CO QUINAPRIL EG 10 MG COMP 28 X 10 MG/12,5 MG";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2249514";"co quinapril eg 10 mg comp 56 x 10";"co quinapril eg 10 mg comp 56 x 10";"CO QUINAPRIL EG 10 MG COMP 56 X 10 MG/12,5 MG";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2249522";"co quinapril eg 10 mg comp 98 x 10";"co quinapril eg 10 mg comp 98 x 10";"CO QUINAPRIL EG 10 MG COMP 98 X 10 MG/12,5 MG";"C09BA06";"1.000";"ed";;"quinapril and diuretics";"quinapril met diuretica";"quinapril et diurétiques";;"false";;;;
"2318509";"co ramipril bexal 5 mg/25 mg comp 3";"co ramipril bexal 5 mg/25 mg comp 3";"CO RAMIPRIL BEXAL 5 MG/25 MG COMP 30";"C09BA05";"1.000";"ed";;"ramipril and diuretics";"ramipril met diuretica";"ramipril et diurétiques";;"false";;;;
"0675629";"co renitec comp  28 x 20 mg/12,5 mg";"co renitec comp  28 x 20 mg/12,5 mg";"CO RENITEC COMP 28 X 20 MG/12,5 MG";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"false";;;;
"0468710";"co trimoxazole comp  10x160mg/800mg";"co trimoxazole comp  10x160mg/800mg";"CO TRIMOXAZOLE EG CO 10X160MG/800MG";"J01EE01";"320.000";"mg";;"sulfamethoxazole and trimethoprim";"sulfamethoxazol met trimethoprim (co-trimoxazol)";"sulfamethoxazole et triméthoprime (co-trimoxazole)";;"false";;;;
"0468728";"co trimoxazole comp  30x160mg/800mg";"co trimoxazole comp  30x160mg/800mg";"CO TRIMOXAZOLE EG CO 30X160MG/800MG";"J01EE01";"320.000";"mg";;"sulfamethoxazole and trimethoprim";"sulfamethoxazol met trimethoprim (co-trimoxazol)";"sulfamethoxazole et triméthoprime (co-trimoxazole)";;"false";;;;
"2748432";"CO VALSARTAN SANDOZ 80 MG/12,5 MG FILMOMH TABL 28";"CO VALSARTAN SANDOZ 80 MG/12,5 MG COMP PELL 28";"CO VALSARTAN SANDOZ 80 MG/12,5 MG FILMOMH TABL 28";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"false";;;;
"1488782";"co-amiloride teva 5/50 120 tab";"co-amiloride teva 5/50 120 compr";"CO AMILORIDE TEVA TABL 120 X 50 MG/5 MG";"C03EA01";"1.000";"ed";;"hydrochlorothiazide and potassium-sparing agents";"hydrochloorthiazide met kaliumsparende middelen";"hydrochlorothiazide et diurétiques d'épargne potassique";;"true";"ADDA";;;
"1488774";"co-amiloride teva 5/50 60 tab";"co-amiloride teva 5/50 60 compr";"CO AMILORIDE TEVA TABL 60 X 50 MG/5 MG";"C03EA01";"1.000";"ed";;"hydrochlorothiazide and potassium-sparing agents";"hydrochloorthiazide met kaliumsparende middelen";"hydrochlorothiazide et diurétiques d'épargne potassique";;"true";"ADDA";;;
"1485911";"co-aprovel 150/12,5 28 tab";"co-aprovel 150/12,5 28 compr";"COAPROVEL COMP 28 X 150MG/12,5MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"1530336";"co-aprovel 300/12,5 28 tab";"co-aprovel 300/12,5 28 compr";"COAPROVEL COMP 28 X 300MG/12,5MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"1569367";"co-aprovel 300/12,5 98 tab";"co-aprovel 300/12,5 98 compr";"COAPROVEL TABL 98 X 300MG/12,5MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2345502";"co-aprovel 300/25 28 tab";"co-aprovel 300/25 28 compr";"COAPROVEL COMP 28 X 300MG/25,0MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2345510";"co-aprovel 300/25 98 tab";"co-aprovel 300/25 98 compr";"COAPROVEL COMP 98 X 300MG/25,0MG";"C09DA04";"1.000";"ed";;"irbesartan and diuretics";"irbesartan met diuretica";"irbésartan et diurétiques";;"true";"AADE";;;
"2051845";"co-bisoprolol eg 10/25 28 tab";"co-bisoprolol eg 10/25 28 compr";"CO BISOPROLOL EG 10 MG/25 MG COMP 28";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2051852";"co-bisoprolol eg 10/25 56 tab";"co-bisoprolol eg 10/25 56 compr";"CO BISOPROLOL EG 10 MG/25 MG COMP 56";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2574812";"co-bisoprolol eg 10/25 98 tab";"co-bisoprolol eg 10/25 98 compr";"CO BISOPROLOL EG 10 MG/25 MG COMP 98";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2051803";"co-bisoprolol eg 2,5/6,25 28 tab";"co-bisoprolol eg 2,5/6,25 28 compr";"CO BISOPROLOL EG 2,5 MG/ 6,25 MG COMP 28";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2051811";"co-bisoprolol eg 2,5/6,25 56 tab";"co-bisoprolol eg 2,5/6,25 56 compr";"CO BISOPROLOL EG 2,5 MG/ 6,25 MG COMP 56";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2544948";"co-bisoprolol eg 2,5/6,25 98 tab";"co-bisoprolol eg 2,5/6,25 98 compr";"CO BISOPROLOL EG 2,5 MG/6,25 MG FILMOMH TABL 98";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2051829";"co-bisoprolol eg 5/12,5 28 tab";"co-bisoprolol eg 5/12,5 28 compr";"CO BISOPROLOL EG 5,0 MG/12,50 MG COMP 28";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2051837";"co-bisoprolol eg 5/12,5 56 tab";"co-bisoprolol eg 5/12,5 56 compr";"CO BISOPROLOL EG 5,0 MG/12,50 MG COMP 56";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2574804";"co-bisoprolol eg 5/12,5 98 tab";"co-bisoprolol eg 5/12,5 98 compr";"CO BISOPROLOL EG 5,0 MG/12,50 MG COMP 98";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2655009";"co-bisoprolol mylan 10/25 100 tab";"co-bisoprolol mylan 10/25 100 compr";"CO BISOPROLOL MYLAN 10MG/25,0MG OMHULDE TABL 100";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2082410";"co-bisoprolol mylan 10/25 56 tab";"co-bisoprolol mylan 10/25 56 compr";"CO BISOPROLOL MYLAN 10MG/25,0MG DRAG 56";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2490944";"co-bisoprolol mylan 10/25 84 tab";"co-bisoprolol mylan 10/25 84 compr";"CO BISOPROLOL MYLAN 10MG/25,0MG DRAG 84";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2654994";"co-bisoprolol mylan 5/12,5 100 tab";"co-bisoprolol mylan 5/12,5 100 compr";"CO BISOPROLOL MYLAN 5MG/12,5MG OMHULDE TABL 100";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2082436";"co-bisoprolol mylan 5/12,5 56 tab";"co-bisoprolol mylan 5/12,5 56 compr";"CO BISOPROLOL MYLAN 5MG/12,5MG DRAG 56";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2490928";"co-bisoprolol mylan 5/12,5 84 tab";"co-bisoprolol mylan 5/12,5 84 compr";"CO BISOPROLOL MYLAN 5MG/12,5MG DRAG 84";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2697589";"co-bisoprolol sandoz 10/25 100 tab";"co-bisoprolol sandoz 10/25 100 compr";"CO BISOPROLOL SANDOZ 10 MG/25 MG FILMOMH TABL 100";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2697639";"co-bisoprolol sandoz 10/25 30 tab";"co-bisoprolol sandoz 10/25 30 compr";"CO BISOPROLOL SANDOZ 10 MG/25 MG FILMOMH TABL 30";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2697647";"co-bisoprolol sandoz 10/25 60 tab";"co-bisoprolol sandoz 10/25 60 compr";"CO BISOPROLOL SANDOZ 10 MG/25 MG FILMOMH TABL 60";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2697621";"co-bisoprolol sandoz 5/12,5 100 tab";"co-bisoprolol sandoz 5/12,5 100 compr";"CO BISOPROLOL SANDOZ 5 MG/12,5MG FILMOMH TABL 100";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2697597";"co-bisoprolol sandoz 5/12,5 30 tab";"co-bisoprolol sandoz 5/12,5 30 compr";"CO BISOPROLOL SANDOZ 5 MG/12,5MG FILMOMH TABL 30";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2697605";"co-bisoprolol sandoz 5/12,5 60 tab";"co-bisoprolol sandoz 5/12,5 60 compr";"CO BISOPROLOL SANDOZ 5 MG/12,5MG FILMOMH TABL 60";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2520625";"co-bisoprolol teva 10/25 100 tab";"co-bisoprolol teva 10/25 100 compr";"CO BISOPROLOL 10/25 TEVA COMP 100";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2520617";"co-bisoprolol teva 5/12,5 100 tab";"co-bisoprolol teva 5/12,5 100 compr";"CO BISOPROLOL 5/12,5 TEVA COMP 100";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2435030";"co-bisoprolol-ratiopharm 10/25 100 tab";"co-bisoprolol-ratiopharm 10/25 100 compr";"CO BISOPROLOL RATIOPHARM COMP 100 X 10/25";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"true";"AADA";;;
"2072619";"co-bisoprolol-ratiopharm 10/25 50 tab";"co-bisoprolol-ratiopharm 10/25 50 compr";"CO BISOPROLOL RATIOPHARM COMP 50 X 10/25";"C07BB07";"1.000";"ed";;"bisoprolol and thiazides";"bisoprolol met thiaziden";"bisoprolol et thiazides";;"false";;;;
"2926756";"co-candesartan apotex 16/12,5 28 tab";"co-candesartan apotex 16/12,5 28 compr";"CO CANDESARTAN APOTEX TABL 28 X 16 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"false";;;;
"2926764";"co-candesartan apotex 16/12,5 98 tab";"co-candesartan apotex 16/12,5 98 compr";"CO CANDESARTAN APOTEX TABL 98 X 16 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2896082";"co-candesartan mylan 16/12,5 28 tab";"co-candesartan mylan 16/12,5 28 compr";"CO CANDESARTAN MYLAN TABL 28 X 16 MG/12,5 MG";"C09DA06";"0.000";;;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2896108";"co-candesartan mylan 16/12,5 98 tab";"co-candesartan mylan 16/12,5 98 compr";"CO CANDESARTAN MYLAN TABL 98 X 16 MG/12,5 MG";"C09DA06";"0.000";;;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2895159";"co-candesartan sandoz 16/12,5 28 tab";"co-candesartan sandoz 16/12,5 28 compr";"CO CANDESARTAN SANDOZ TABL 28 X 16 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2895167";"co-candesartan sandoz 16/12,5 56 tab";"co-candesartan sandoz 16/12,5 56 compr";"CO CANDESARTAN SANDOZ TABL 56 X 16 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2895175";"co-candesartan sandoz 16/12,5 98 tab";"co-candesartan sandoz 16/12,5 98 compr";"CO CANDESARTAN SANDOZ TABL 98 X 16 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"3029782";"co-candesartan sandoz 32/12,5 28 tab";"co-candesartan sandoz 32/12,5 28 compr";"CO CANDESARTAN SANDOZ TABL 28 X 32 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"3029790";"co-candesartan sandoz 32/12,5 98 tab";"co-candesartan sandoz 32/12,5 98 compr";"CO CANDESARTAN SANDOZ TABL 98 X 32 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2895100";"co-candesartan sandoz 8/12,5 28 tab";"co-candesartan sandoz 8/12,5 28 compr";"CO CANDESARTAN SANDOZ TABL 28 X 8 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2895142";"co-candesartan sandoz 8/12,5 98 tab";"co-candesartan sandoz 8/12,5 98 compr";"CO CANDESARTAN SANDOZ TABL 98 X 8 MG/12,5 MG";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2881027";"co-candesartan teva 16/12,5 28 tab";"co-candesartan teva 16/12,5 28 compr";"CO CANDESARTAN TEVA 16MG/12,5MG COMP 28";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"false";;;;
"2881035";"co-candesartan teva 16/12,5 98 tab";"co-candesartan teva 16/12,5 98 compr";"CO CANDESARTAN TEVA 16MG/12,5MG COMP 98";"C09DA06";"1.000";"ed";;"candesartan and diuretics";"candesartan met diuretica";"candésartan et diurétiques";;"true";"AADE";;;
"2088367";"co-diovane 160/12,5 28 tab";"co-diovane 160/12,5 28 compr";"CO DIOVANE COMP 28 X 160 MG/12,5 MG";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"2092948";"co-diovane 160/12,5 98 tab";"co-diovane 160/12,5 98 compr";"CO DIOVANE COMP 98 X 160 MG/12,5 MG";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"3041456";"co-diovane 160/12,5 98 tab pi-pharma";"co-diovane 160/12,5 98 compr pi-pharma";"CO DIOVANE 160MG/12,5MG PI PHARM FILMOM TAB 98 PIP";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"2204162";"co-diovane 160/25 28 tab";"co-diovane 160/25 28 compr";"CO DIOVANE COMP 28 X 160 MG/25,0 MG";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"2204154";"co-diovane 160/25 98 tab";"co-diovane 160/25 98 compr";"CO DIOVANE COMP 98 X 160 MG/25,0 MG";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"3041449";"co-diovane 160/25 98 tab pi-pharma";"co-diovane 160/25 98 compr pi-pharma";"CO DIOVANE 160MG/25,0MG PI PHARM FILMOM TAB 98 PIP";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"1415397";"co-diovane 80/12,5 56 tab";"co-diovane 80/12,5 56 compr";"CO DIOVANE COMP 56 X 80 MG/12,5 MG";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"3041464";"co-diovane 80/12,5 56 tab pi-pharma";"co-diovane 80/12,5 56 compr pi-pharma";"CO DIOVANE 80MG/12,5MG PI PHARM FILMOM TAB 56 PIP";"C09DA03";"1.000";"ed";;"valsartan and diuretics";"valsartan met diuretica";"valsartan et diurétiques";;"true";"AADE";;;
"2051043";"co-enalapril eg 20/12,5 28 tab";"co-enalapril eg 20/12,5 28 compr";"CO ENALAPRIL EG 20/12,5 MG COMP 28";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"true";"AADC";;;
"2051050";"co-enalapril eg 20/12,5 56 tab";"co-enalapril eg 20/12,5 56 compr";"CO ENALAPRIL EG 20/12,5 MG COMP 56";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"true";"AADC";;;
"2051068";"co-enalapril eg 20/12,5 98 tab";"co-enalapril eg 20/12,5 98 compr";"CO ENALAPRIL EG 20/12,5 MG COMP 98";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"true";"AADC";;;
"1757095";"co-enalapril sandoz 20/12,5 56 tab";"co-enalapril sandoz 20/12,5 56 compr";"CO ENALAPRIL SANDOZ TABL 56X20/12,5MG";"C09BA02";"1.000";"ed";;"enalapril and diuretics";"enalapril met diuretica";"énalapril et diurétiques";;"true";"AADC";;;
